Close,High,Low,Open,Volume,Daily_Return,Price_Change,High_Low_Spread,Open_Close_Spread,MA_5,MA_10,MA_20,MA_50,Volatility,EMA_20,Momentum_5,Momentum_10,Momentum_20,Volume_Change,Volume_MA_5,RSI,Future_Return
67.04512023925781,67.51545445631106,61.01040718580854,63.89028601752773,370732000,0.11980849021855455,7.173168182373047,6.505047270502523,3.154834221730084,65.27425918579101,68.16088523864747,70.58187999725342,73.66985374450684,0.055298578739721084,69.64660106655678,-2.6676177978515625,1.1119155883789062,-11.312065124511719,-0.11408594082308576,323367920.0,45.0685858774531,-0.17530677405266293
58.41995620727539,62.488918914128035,57.88691260105301,58.35724302986641,322423600,-0.12864715584374498,-8.625164031982422,4.602006313075023,0.06271317740898041,64.11844635009766,66.79571990966797,69.58405494689941,73.39282180786132,0.06163872438997717,68.57739679424427,-5.779064178466797,-13.651653289794922,-19.956501007080078,-0.1303054497588555,330503680.0,40.052901346143834,-0.07365512067988639
60.98869323730469,62.13436816241869,57.5010047474182,59.69829586216656,324056000,0.043970197802192024,2.568737030029297,4.633363415000488,1.2903973751381272,62.551638793945315,65.9163215637207,68.78642120361329,73.18121749877929,0.06290476595504113,67.85466312215478,-7.834037780761719,-8.793983459472656,-15.952674865722656,0.005062904824584713,338256880.0,41.59308796629528,-0.02364956573191342
59.495689392089844,60.29887079269061,57.19227179173887,57.83144203035199,300233600,-0.024480010407923025,-1.4930038452148438,3.1065990009517392,1.664247361737857,61.1642822265625,64.56393737792969,67.85842094421386,72.92834762573243,0.06272063747093046,67.05857038595812,-6.9367828369140625,-13.523841857910156,-18.56000518798828,-0.07351321993729476,347183840.0,43.99893557484755,-0.004662218386018654
59.03983688354492,60.983872113197,58.51644306635794,59.669357314419855,271857200,-0.007661941784399717,-0.4558525085449219,2.467429046839065,-0.6295204308749334,60.997859191894534,63.40282096862793,66.9476671218872,72.67314613342285,0.06272627557627596,66.29488148096638,-0.8321151733398438,-11.611164093017578,-18.215076446533203,-0.09451440478347528,317860480.0,43.66128480408213,0.055805285528359325
55.291656494140625,60.74026183260014,54.99257275597992,59.6187005747609,401693200,-0.06348561559879506,-3.748180389404297,5.747689076620219,-4.327044080620276,58.6471664428711,61.96071281433105,65.9369379043579,72.31988105773925,0.06376503518111537,65.24695529174488,-11.753463745117188,-14.42108154296875,-20.214584350585938,0.4775889695031068,324052720.0,33.86074128778161,0.080701507950394
54.117027282714844,55.113165767293296,51.28056983554764,55.01186410993206,336752800,-0.021244239834815937,-1.1746292114257812,3.832595931745658,-0.8948368272172189,57.786580657958986,60.95251350402832,65.04680652618408,71.91213111877441,0.06329729700783956,64.18696214802773,-4.302928924560547,-10.081993103027344,-17.802627563476562,-0.1616666650070253,326918560.0,34.60244971661935,0.13566871608648645
59.54633712768555,59.74170486400554,56.51209775923422,57.008959824529704,287531200,0.10032535262159237,5.429309844970703,3.2296071047713184,2.537377303155843,57.49810943603516,60.02487411499023,64.54994354248046,71.60959823608398,0.06783089732691475,63.744997860376095,-1.4423561096191406,-9.27639389038086,-9.937259674072266,-0.1461653770956025,319613600.0,37.304541234934845,0.03001470558559205
59.21830749511719,62.28872452137452,58.92404875377308,60.47975865918552,303602000,-0.005508812941171559,-0.3280296325683594,3.3646757676014403,-1.2614511640683332,57.442633056640624,59.30345764160156,63.981567001342775,71.26859817504882,0.06764467605941638,63.3138844922562,-0.27738189697265625,-7.214164733886719,-11.367530822753906,0.05589236924549401,320287280.0,38.79642958556151,-0.018776164791386395
62.334571838378906,62.39245640873891,59.420929465556426,59.45952163269751,252087200,0.05262332672237657,3.1162643432617188,2.9715269431824822,2.875050205681397,58.10158004760742,59.549719619750974,63.799706649780276,71.0105207824707,0.06739165140970856,63.22061662045836,3.2947349548339844,2.4626197814941406,-3.63720703125,-0.16967872411907692,316333280.0,43.06570447413503,-0.052275266675699365
59.75377655029297,61.7146935301043,59.58735106071219,60.962164721931764,204216800,-0.0414023103387543,-2.5807952880859375,2.1273424693921115,-1.208388171638795,58.99400405883789,58.82058525085449,63.49073524475098,70.70727645874024,0.06800415533150299,62.8904413756807,4.462120056152344,-7.291343688964844,-6.1794281005859375,-0.1898961946501052,276838000.0,45.578422560641144,-0.025551110712180355
61.459014892578125,61.63026528942081,60.154146563924634,60.47735127906783,167976400,0.028537750092664238,1.7052383422851562,1.4761187254961783,0.9816636135102925,60.46240158081055,59.124491119384764,62.96010551452637,70.41936767578125,0.06466708164667131,62.754115043956645,7.341987609863281,3.0390586853027344,-10.612594604492188,-0.17746042441170362,243082720.0,42.22402527300348,0.030061550065569653
61.33360290527344,63.3114052959559,60.78126682215682,61.64957210604245,197002000,-0.0020405791977611276,-0.1254119873046875,2.5301384737990773,-0.31596920076901114,60.819854736328125,59.15898208618164,62.53765182495117,70.11215530395508,0.06438341227028409,62.61882817360586,1.7872657775878906,0.34490966796875,-8.449073791503906,0.1727957022534119,224976880.0,44.345183600737144,0.020213162687747588
